2713	2	4730.81	35114.6	333	1160	817	2356	535364	693	1280910	3760
2714	2	4983.79	35780.5	3704	896	9079	1815	6192795	1801	14949424	5917
2715	2	5141.32	36874.2	4058	272	10033	543	7043088	444	17095585	1471
2716	2	5323.89	38900.3	4572	1460	11656	2919	8304879	466	20431706	3932
2718	2	3831.39	28051.5	4101	863	9214	1739	5183870	546	11765892	2836
2720	9	16473.1	119041	824	374	7801	3450	4677614	1169	42274686	13966
2721	9	17363.8	122435	226	825	1988	7484	1255761	436	11360488	11381
2722	9	16618.2	120077	752	348	7658	3293	4638663	1019	41922888	12421
2723	9	15996.5	113998	861	313	8150	2972	4723295	1352	42691870	15091
2724	9	15703.6	112729	957	204	9370	1882	5410013	222	48833282	3882
2725	1	1736.4	12766.7	8937	2454	11513	2462	5179892	1852	6643788	4576
2726	1	256.716	1479.72	7538	2719	8054	2723	650852	268	686534	2991
2727	1	263.156	1522.06	8850	1117	9481	1118	785253	145	828080	1263
2729	1	263.425	1522.35	9206	1020	9834	1024	817015	141	861459	1162
2730	1	256.544	1477.46	7321	2743	7814	2753	630947	297	664948	3047
2731	1	103.459	571.279	6237	4066	6417	4075	210900	364	220963	4431
2732	1	571.623	3470.4	5512	2370	6236	2375	1079658	299	1184287	2672
2734	1	744.859	4746.35	636	121	716	121	157879	10	177184	131
2735	1	758.522	4896.39	7052	1913	8196	1918	1833868	271	2064540	2188
2736	1	746.135	4834.2	5353	4777	6213	4789	1344739	710	1524777	5511
2737	1	307.523	1865.27	7974	2139	8585	2147	821272	479	875030	2620
2738	1	348.903	2129.02	9305	1675	10088	1679	1094595	244	1167090	1922
2739	1	338.163	2062.86	7716	2195	8372	2198	881569	304	939421	2503
2740	1	289.144	1751.96	7927	4268	8521	4278	767372	526	814913	4806
2741	1	281.072	1715.85	7192	5273	7734	5285	680098	687	721608	5965
2742	1	108.83	620.533	9737	763	9982	766	345331	97	361487	861
2743	1	803.287	5364.63	2330	2914	2723	2920	634000	289	721099	3208
2744	1	703.449	4484.48	9038	2209	10455	2213	2190307	535	2446223	2777
2745	1	648.688	4101.63	9410	3065	10741	3072	2080025	422	2311587	3517
2746	1	96.6735	541.99	9917	871	10174	873	312499	82	327653	953
2747	1	298.6	1792.51	9636	1521	10326	1525	972180	205	1028090	1734
2748	1	287.337	1714.65	9033	1300	9627	1303	870665	231	920906	1534
2749	1	629.711	3943.32	6422	3466	7321	3475	1380469	445	1526311	3925
2750	1	880.533	5847.77	7576	1837	8949	1843	2289200	553	2617218	2412
2751	1	389.347	2439.46	7122	3060	7833	3065	942066	513	1010157	3595
