1620	56003.6	59933.9	41105.6	45354.3	5249.75	10877.9	3695.22	7373.07	108018	78904.3	2386.51	1516.47	974.067	10608.2	2393.6	1308.33	1182.34	1348.84	1457.87	3414.19
1621	49196.9	52634.5	36167.9	39887.1	4620.24	9571.06	3260.76	6493.53	94894.2	69405.6	2104.51	1342.22	864.102	9217.74	2110.65	1163.75	1042.63	1183.36	1276.1	2946.62
1622	27246.9	28819.4	20062.3	22074.7	2561.24	5213.49	1820.26	3612.09	51568.8	37902.5	1926.13	1051.91	647.245	5712.97	1929.66	806.311	892.87	999.342	1074.1	2204.33
1623	23312.1	24615.6	17146.2	18916.2	2189.73	4460.36	1552.84	3102.25	44093.3	32459.3	1640.15	896.805	550.747	4832.59	1643.09	686.762	760.804	852.844	916.381	1864.72
1624	121028	128736	88484.8	97229.7	11348	23372.5	7891	15981	228306	166015	8883.05	4713.65	2902.37	23950.1	8897.38	3607.92	4008.33	4441.99	4798.69	12816.8
1625	109013	115921	79659.9	87528.5	10195.7	20997.4	7091.24	14368.1	205676	149444	7975.1	4226.14	2611.51	21183.7	7987.35	3242.55	3595.28	3984.19	4304.26	11283
1626	70190.8	74955	49586.9	54312.3	6633.15	13805.1	4427.77	8991.6	135807	95566.6	3203.93	1880.04	1289.73	10594.5	3210.22	1535.07	1634.74	1801.72	1915.22	4686.13
1627	71882.5	76547.7	50625	55449.6	6773.94	14071	4527.28	9176.96	138907	97626.1	3258.48	1914.96	1310.23	10857	3265.1	1561.55	1663.7	1836.36	1953.62	4793.59
1628	20921.6	21991.6	15340.9	16950.5	1952.06	3982.54	1385.17	2783.27	39770.5	29318.9	1197.35	639.277	385.662	4269.36	1199.68	483.536	541.415	615.719	667.053	1371.92
1629	19076.9	20021.3	14017.8	15498.1	1779.04	3620.08	1273.31	2546.5	36233	26806.5	1099.03	585.658	355.319	3853.79	1100.98	445.368	495.625	564.685	611.095	1257.9
1630	62805.3	66343	46216.1	50807.1	5855.66	11977.2	4143.38	8326.35	117911	86517.6	4929.96	2542.19	1482.61	12405.9	4937.37	1892.5	2132.37	2375.6	2557.93	6154.46
1631	66945.5	70716.4	49289.6	54199.9	6252.68	12763.8	4426.46	8881.23	125721	92281.3	5241.45	2718.31	1578.54	13466.4	5249.8	2017.7	2279.23	2538.64	2746.64	6551.46
1632	67862.3	71702.8	49980.3	54994.1	6327.22	12911.4	4484.3	9013.3	127457	93608.9	5303.58	2780.77	1612.52	14127.9	5313.63	2052	2341.4	2605.87	2850.76	6655.57
1633	30028.8	31688.7	22154.8	24374.8	2807.61	5707.02	1996.35	3994.38	56598.5	41706.3	2243.29	1228.1	740.601	6567.41	2248.03	925.197	1043.54	1166.61	1269.51	2563.01
1634	29542.6	30886.2	22494.8	24575.5	2753.38	5448.23	2026.68	4053.66	52055.1	39311.7	5409.98	1978.69	853.746	6485.19	5413.97	1034.68	1797.78	2003.12	2252.63	5680.79
1635	28070.4	29309.1	21348.5	23344.7	2616.23	5170.36	1927.37	3846.12	49436	37327.4	5131.01	1877.98	807.962	6171.32	5134.85	979.39	1706.57	1902.93	2141.24	5384.54
1636	30893.5	32207.3	23482.4	25658.4	2880.53	5685.56	2117.33	4230.26	54403.6	41045.8	5642.17	2063.26	888.785	6781.45	5646.45	1077.55	1874.54	2088.22	2348.02	5928.05
1637	68079.4	72368.9	49528.8	53910.8	6415.7	13150.4	4408.34	8994.39	126177	90569.7	8011.32	3151.84	1538.03	11589.5	8017.08	1838.3	2851.63	3161.24	3524.67	9257.27
1638	77230.2	81812.8	55982.8	60985.5	7255.91	14861.6	4986.47	10172.4	142909	102458	9016.43	3542.43	1725.06	13036.2	9022.8	2063.89	3203.68	3550.73	3957.4	10513.4
1639	74898.2	79354.2	54293.2	59136.6	7039.95	14396.3	4823.9	9866.16	138603	99392.4	8738.39	3440.28	1673.91	12648.8	8744.72	2002.02	3112.24	3449.12	3847.21	10172.1
1640	105179	110525	79964.3	87161.6	9804.74	19647.9	7120.16	14511.8	183804	137919	20487.2	7240.24	2931.3	21557.4	20497.1	3619.22	6552.7	7292.8	8256.55	22823.3
1641	21878.7	22877.7	16589.3	18184.5	2037.04	4058.41	1495.16	3006.6	39381.7	29777.5	3227.82	1179.75	498.258	4723.96	3230.45	605.543	1072.48	1209	1364.7	3398.41
