1699	1	21.4236	196.377	7308	3814	7337	3814	44857	217	52351	4031
1700	1	21.6152	194.51	5708	4738	5729	4738	35214	448	41053	5188
1701	1	23.9067	221.39	3650	1110	3669	1110	25466	62	29243	1172
1702	1	13.2156	109.687	9563	1689	9577	1689	32453	107	42092	1796
1703	1	12.5109	103.267	7797	2973	7812	2973	24629	186	32482	3160
1704	1	8.85308	63.1378	6554	4468	6562	4470	12732	283	19312	4753
1705	1	8.7437	62.1384	7923	2991	7938	2991	15117	186	23075	3177
1706	1	8.81095	62.7883	8584	2007	8599	2007	16547	114	25178	2121
1707	1	8.5627	60.4097	8452	2020	8466	2021	15579	128	24069	2148
1708	1	9.08161	65.2173	3941	3850	3947	3852	7957	239	11916	4091
1709	1	8.92239	64.0152	10985	607	11008	607	21613	57	32654	665
1710	1	8.71437	62.2341	8477	2035	8494	2035	16101	118	24613	2156
1711	1	9.01288	64.8505	9282	1746	9305	1746	18588	104	27916	1850
1712	1	8.76246	62.3822	8332	2359	8344	2359	15905	144	24281	2503
1713	1	9.32098	67.8138	1327	467	1332	467	2792	32	4124	499
1733	1	8.95533	59.7733	7680	3062	7695	3063	15179	208	22895	3270
1734	1	14.1925	111.707	4972	427	4981	428	18479	29	23496	456
1735	1	25.9131	225.357	10166	855	10223	856	77701	53	88224	908
1736	1	26.1884	226.491	9060	1731	9105	1734	69587	125	78938	1859
1737	1	8.72135	58.9931	9550	1631	9567	1631	18159	108	27747	1740
1738	1	8.79596	59.1907	10386	926	10410	926	20034	59	30469	985
1739	1	9.20367	60.0192	10302	436	10321	436	20360	28	30711	464
1740	1	8.912	59.748	10011	653	10032	653	19629	35	29683	688
1741	1	14.1053	110.705	10520	1366	10543	1366	38873	88	49503	1455
1742	1	25.7342	221.327	9786	1423	9835	1423	74093	110	84249	1533
1743	1	25.6894	221.092	9209	1298	9258	1298	69669	86	79187	1385
1746	1	8.95053	58.974	9936	918	9956	918	19632	65	29610	983
1747	1	8.91091	58.9869	9162	1277	9174	1277	17977	83	27171	1360
1756	1	10.0539	70.3496	8253	3024	8267	3025	19324	196	27631	3221
1757	1	10.0946	70.7056	8957	1958	8974	1958	21118	136	30133	2094
1758	1	9.98707	67.6022	5775	5212	5788	5213	13248	383	19058	5598
1759	1	10.3119	72.646	10016	851	10044	852	24348	50	34426	901
1760	1	10.411	73.2082	3308	683	3314	685	8137	51	11471	734
1761	1	9.8545	68.6679	9437	2307	9461	2309	21480	174	30970	2483
1762	1	21.7705	192.754	10312	373	10354	373	64500	30	75074	403
1763	1	21.4583	190.304	9325	1097	9365	1097	57110	70	66652	1167
1764	1	27.4537	266.609	9930	1029	9964	1030	80710	93	90997	1122
1765	1	92.973	956.73	9975	628	10108	628	298923	89	312805	717
1766	1	91.8504	945.706	9315	1139	9464	1140	276442	119	289440	1258
1767	1	25.6843	233.305	8485	1866	8528	1866	64007	134	72782	2000
1768	1	21.3023	187.926	9082	1421	9114	1421	55261	99	64530	1521
1769	1	27.9387	270.83	8754	1795	8780	1795	72605	114	81684	1909
1770	1	89.2656	917.368	8613	1791	8730	1791	246918	169	258667	1960
1771	1	82.3693	843.378	7713	2665	7818	2667	204248	263	214429	2929
1772	1	18.7179	164.219	7404	4129	7424	4132	38640	314	46169	4444
1773	1	21.0046	186.13	7805	3130	7834	3131	46784	218	54767	3348
1774	1	27.651	267.319	10101	542	10147	542	82759	47	93232	589
1775	1	93.9286	960.837	7567	3023	7684	3023	229642	200	240267	3224
1776	1	91.2239	931.814	9673	1271	9813	1272	282719	151	296100	1423
1777	1	89.5708	917.698	7401	2767	7495	2768	213060	228	223285	2998
1778	1	91.7427	945.363	6872	3744	6957	3744	203153	302	212762	4047
1779	1	91.5316	939.029	8321	3072	8433	3072	245457	214	257056	3289
1780	1	27.5278	267.717	8448	1880	8479	1881	68978	141	77742	2022
1781	1	27.8376	269.858	9971	668	10014	668	82381	51	92748	719
1782	1	27.3346	264.637	10368	1329	10410	1331	84012	96	94781	1425
1783	1	21.755	193.146	6782	4051	6809	4053	42320	272	49268	4327
1784	1	22.8282	204.49	6500	2564	6526	2566	42786	169	49468	2733
1785	1	22.1204	197.13	8305	2497	8337	2498	52870	191	61372	2690
1786	1	23.0719	207.398	5263	2490	5293	2493	35226	190	40635	2681
1787	1	22.7421	203.145	8735	1986	8776	1986	57533	164	66492	2151
1788	1	22.4563	200.497	8999	3633	9040	3634	58299	267	67528	3900
1789	1	93.3648	956.981	2065	4896	2086	4897	61835	329	64728	5225
1790	1	99.3973	1024.47	8477	2223	8609	2223	272463	185	284793	2408
1791	1	92.9858	958.442	5271	2367	5345	2367	157945	256	165313	2624
1792	1	89.7191	921.176	7719	2696	7828	2698	222624	242	233295	2938
1793	1	90.8488	936.037	7706	2830	7821	2831	225719	202	236443	3033
1794	1	90.2426	931.334	6646	3638	6749	3639	193445	320	202701	3958
1795	1	95.9324	991.24	10155	699	10316	699	315017	68	329520	767
1796	1	96.454	1003.51	7946	2594	8055	2594	247075	196	258465	2791
1797	1	93.0134	941.988	3351	1571	3405	1571	98121	117	102792	1688
1798	1	28.0588	275.34	2296	180	2301	180	19094	15	21494	195
1799	1	20.2798	183.073	4622	4354	4640	4355	26575	272	31307	4626
1800	1	20.8973	186.779	9057	1807	9098	1807	53998	137	63265	1946
1801	1	21.4938	192.563	10008	543	10044	544	61429	41	71681	585
1802	1	22.9689	202.711	11621	2922	11668	2922	74064	206	85956	3128
1803	1	137.03	1706.66	8038	562	8193	562	359326	45	374228	607
1804	1	327.414	4112.96	7795	3496	8156	3497	842024	312	888003	3810
1805	1	334.788	4216.28	1919	7482	1998	7489	210544	445	222229	7927
1806	1	328.424	4131.22	7246	3345	7611	3347	789322	391	832369	3741
1807	1	310.368	3902.29	7797	3018	8108	3021	794180	240	836885	3260
1808	1	309.436	3901.01	8977	1940	9342	1940	914813	221	962247	2164
1809	1	59.4401	728.211	16162	4090	16311	4091	303908	284	322780	4377
1810	1	51.6483	594.727	8007	2717	8072	2718	129772	187	138806	2904
1811	1	53.4407	612.971	9409	1128	9482	1128	156379	84	167087	1212
