1849	19138	0.920744	0.000209	0.998961	0.000084	0.919787	0.000223
1850	20596	0.919516	0.000171	0.998881	0.000090	0.918487	0.000190
1851	9489	0.977737	0.000199	0.999484	0.000042	0.977233	0.000203
1852	8904	0.979060	0.000215	0.999516	0.000039	0.978586	0.000218
1853	3984	0.986472	0.000201	0.999783	0.000018	0.986258	0.000202
1854	16026	0.932514	0.000243	0.999129	0.000070	0.931702	0.000251
1855	17604	0.930658	0.000242	0.999044	0.000077	0.929768	0.000252
1856	23698	0.906331	0.000197	0.998713	0.000104	0.905165	0.000218
1857	4377	0.984887	0.000215	0.999762	0.000019	0.984653	0.000216
1858	10828	0.974464	0.000210	0.999412	0.000048	0.973891	0.000215
1859	11212	0.974131	0.000212	0.999391	0.000049	0.973538	0.000217
1860	11160	0.974337	0.000171	0.999394	0.000049	0.973746	0.000178
1861	9388	0.961878	0.000242	0.999490	0.000041	0.961388	0.000245
2038	0	-nan	nan	1.000000	0.000000	-nan	nan
2040	348700	0.999529	0.000821	0.981394	0.001479	0.980931	0.001683
2041	174481	0.997307	0.000822	0.990603	0.000754	0.987935	0.001108
2042	833282	0.999549	0.000752	0.956658	0.003358	0.956227	0.003433
2043	952399	0.999609	0.000702	0.950767	0.003791	0.950395	0.003847
2044	598691	0.999672	0.000821	0.968475	0.002472	0.968157	0.002596
2045	0	-nan	nan	1.000000	0.000000	-nan	nan
2046	38558	0.885166	0.000713	0.997908	0.000169	0.883315	0.000727
2047	77048	0.990852	0.000913	0.995828	0.000336	0.986719	0.000969
2048	188505	0.995210	0.000990	0.989855	0.000813	0.985113	0.001271
2049	375865	0.999279	0.001022	0.979973	0.001589	0.979267	0.001878
2050	433845	0.999637	0.000841	0.976955	0.001823	0.976601	0.001999
2051	0	-nan	nan	1.000000	0.000000	-nan	nan
2052	395519	0.999212	0.000986	0.978948	0.001669	0.978177	0.001927
2053	758508	0.999662	0.001039	0.960393	0.003080	0.960069	0.003237
2054	903024	0.999630	0.001101	0.953200	0.003613	0.952847	0.003761
2055	49238	0.958349	0.001179	0.997330	0.000216	0.955791	0.001194
2056	179707	0.995797	0.001363	0.990324	0.000776	0.986161	0.001555
2059	83594	0.962183	0.000529	0.995476	0.000365	0.957830	0.000633
2060	111440	0.934632	0.000378	0.993977	0.000485	0.929003	0.000589
2061	119639	0.929974	0.001668	0.993537	0.000520	0.923964	0.001726
2063	74642	0.954626	0.000538	0.995958	0.000326	0.950768	0.000619
2073	118488	0.930613	0.000637	0.993599	0.000515	0.924656	0.000794
2074	103514	0.938983	0.000506	0.994403	0.000451	0.933728	0.000658
2075	88357	0.960307	0.000473	0.995219	0.000385	0.955716	0.000599
2076	79911	0.964483	0.000392	0.995674	0.000349	0.960310	0.000515
2078	12079	0.993609	0.000305	0.999344	0.000053	0.992957	0.000309
2080	12141	0.993802	0.000266	0.999340	0.000053	0.993146	0.000271
2081	23611	0.988808	0.000335	0.998718	0.000104	0.987540	0.000350
2082	40890	0.980947	0.000778	0.997782	0.000179	0.978771	0.000796
2083	41661	0.980736	0.000435	0.997740	0.000183	0.978519	0.000469
2084	51418	0.975946	0.000472	0.997212	0.000225	0.973225	0.000519
2085	62271	0.971885	0.000480	0.996626	0.000272	0.968606	0.000547
2087	77963	0.950614	0.000583	0.995779	0.000340	0.946602	0.000665
2088	63966	0.960174	0.000507	0.996534	0.000280	0.956846	0.000572
2089	52672	0.967408	0.000470	0.997144	0.000231	0.964645	0.000519
2090	31306	0.980258	0.000415	0.998301	0.000137	0.978592	0.000435
2091	16430	0.989015	0.000328	0.999107	0.000072	0.988132	0.000335
2093	25413	0.982200	0.000504	0.998620	0.000112	0.980845	0.000515
2094	23269	0.985032	0.000438	0.998736	0.000102	0.983787	0.000448
2095	16424	0.988787	0.000286	0.999108	0.000072	0.987905	0.000294
2096	15306	0.991162	0.000449	0.999169	0.000067	0.990338	0.000454
